color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
Color,James Watkins,161,91,43,418,Jack O'Connell,13000,3984669,Horror|Thriller,Michael Fassbender,Eden Lake ,57811,14561,Lorraine Stanley,1,camping|forest|lake|stabbed with glass|vomiting,http://www.imdb.com/title/tt1020530/?ref_=fn_tt_tt_1,357,English,UK,R,12850990,2008,698,6.8,2.35,0
Color,Catherine Hardwicke,18,98,308,395,James Kyson,638,0,Thriller,Frances Fisher,Plush ,2895,2341,Marlene Forte,2,gay interest|guitarist|obsessed fan|seduction|sex scene,http://www.imdb.com/title/tt2226519/?ref_=fn_tt_tt_1,24,English,USA,R,0,2013,449,5.4,1.78,604
Color,Phil Claydon,107,86,6,161,James Corden,513,0,Action|Comedy|Fantasy|Horror,MyAnna Buring,Vampire Killers ,17296,1593,Silvia Colloca,3,blood|breasts|female nudity|lesbian|vampire,http://www.imdb.com/title/tt1020885/?ref_=fn_tt_tt_1,91,English,UK,R,0,2009,480,5.2,2.35,0
Color,John Simpson,24,99,0,268,Lee Evans,766,0,Crime|Drama|Thriller,Colin Salmon,Freeze Frame ,2588,1650,Ian McNeice,1,alibi|box office flop|newspaper clipping|non statutory female on male rape|profiler,http://www.imdb.com/title/tt0363095/?ref_=fn_tt_tt_1,41,English,USA,R,0,2004,312,6.4,2.35,205
Color,Stuart Ortiz,116,93,6,103,Sean Rogerson,253,0,Horror,Mackenzie Gray,Grave Encounters ,40380,762,Ashleigh Gryzko,0,ghost|ghost hunting|labyrinth|paranormal|reality show,http://www.imdb.com/title/tt1703199/?ref_=fn_tt_tt_1,235,English,Canada,Not Rated,1000000,2011,113,6.1,1.78,0
Color,Conor McMahon,98,86,5,47,Tommy Knight,121,95000,Comedy|Horror,Peter McQuinn,Stitches ,6585,322,Jemma Curran,0,cat killer|death of animal|high heels|kneed in the crotch|kneed in the groin,http://www.imdb.com/title/tt2126362/?ref_=fn_tt_tt_1,53,English,Ireland,R,100000,2012,94,5.7,1.85,0
Color,Chris Shadley,25,98,0,107,William Lee Scott,413,0,Crime|Drama|Horror|Mystery|Thriller,Daniel Baldwin,Nine Dead ,9280,1149,Marc Macaulay,0,betrayal|car|connection|death|gun,http://www.imdb.com/title/tt0959329/?ref_=fn_tt_tt_1,64,English,USA,R,2000000,2010,167,5.5,2.35,0
Color,Simon Napier-Bell,N/A,81,0,8,Tim Rice,674,0,Documentary,Alice Cooper,"To Be Frank, Sinatra at 100 ",7,712,Louis Walsh,0,N/A,http://www.imdb.com/title/tt4704314/?ref_=fn_tt_tt_1,N/A,English,USA,N/A,0,2015,27,7.4,N/A,0
Color,Woody Allen,40,82,11000,167,Charlotte Rae,11000,11833696,Comedy,Woody Allen,Bananas ,27646,11700,Louise Lasser,3,fictitious country|latin america|president|rebellion|reference to fidel castro,http://www.imdb.com/title/tt0066808/?ref_=fn_tt_tt_1,105,English,USA,GP,2000000,1971,430,7.1,1.37,0
Color,Simon Yin,20,103,0,46,Linus Roache,473,15919,Thriller,Paul Sheehan,Supercapitalist ,289,892,Kathy Uyen,0,N/A,http://www.imdb.com/title/tt1734586/?ref_=fn_tt_tt_1,9,English,USA,Not Rated,500000,2012,303,3.9,N/A,115
Color,John J. Budion,8,90,5,372,Mario Cimarro,601,0,Action|Crime|Drama|Thriller,Nicholas Gonzalez,Rockaway ,355,2395,Ricardo Chavira,1,one word title,http://www.imdb.com/title/tt0796355/?ref_=fn_tt_tt_1,6,English,USA,R,0,2019,453,4.6,2.35,44
Color,William A. Wellman,19,144,N/A,424,Tim Daly,685,3600000,Comedy|Drama,Steven Weber,Wings             ,7646,1884,Amy Yasbeck,5,1990s|brother brother relationship|nantucket island|one word title|sister sister relationship,http://www.imdb.com/title/tt0098948/?ref_=fn_tt_tt_1,56,English,USA,N/A,2000000,1927,511,7.3,1.33,1000
Color,Dave Payne,21,88,0,332,Lew Temple,633,0,Horror|Thriller,Mircea Monroe,No Man's Land: The Rise of Reeker ,2701,2620,Robert Pine,0,death|desert|robber|sheriff|waitress,http://www.imdb.com/title/tt1090671/?ref_=fn_tt_tt_1,31,English,USA,R,2000000,2008,597,4.9,1.78,153
Color,James Cox,12,97,10,171,M.C. Gainey,15000,0,Crime|Drama,Jake Gyllenhaal,Highway ,5182,15740,Mark Rolston,3,1990s|homoeroticism|reference to kurt cobain|road trip|year 1994,http://www.imdb.com/title/tt0165361/?ref_=fn_tt_tt_1,67,English,USA,R,14000000,2002,284,6.3,2.35,912
N/A,Jonas Åkerlund,33,96,68,722,Saffron Burrows,2000,0,Comedy|Crime|Drama,Noel Gugliemi,Small Apartments ,5732,3683,Matt Lucas,6,fire investigator|landlord|suicide|talking to one's self in a mirror|turpentine,http://www.imdb.com/title/tt1272886/?ref_=fn_tt_tt_1,26,English,USA,R,2000000,2012,811,6.1,1.85,0
Color,Brad Copeland,9,87,8,424,Ben Schwartz,34000,0,Comedy,Sunil Narkar,Coffee Town ,4204,35796,Glenn Howerton,3,barista|coffee|coffee shop|fight|insult,http://www.imdb.com/title/tt2234025/?ref_=fn_tt_tt_1,19,English,USA,N/A,2000000,2013,463,6.6,2.35,0
Color,Phil Morrison,41,107,17,322,Curtiss Cook,594,0,Comedy|Drama,Sally Hawkins,All Is Bright ,4478,2020,Peter Hermann,1,christmas tree|french canadian|new york|salesman,http://www.imdb.com/title/tt1462901/?ref_=fn_tt_tt_1,23,English,USA,R,10000000,2013,591,5.6,N/A,825
Color,Harald Reinl,38,85,2,51,Lex Barker,16000,0,Horror|Mystery,Christopher Lee,The Torture Chamber of Dr. Sadism ,952,16110,Karin Dor,0,count|drawn and quartered|tied up|torture chamber|torture device,http://www.imdb.com/title/tt0062235/?ref_=fn_tt_tt_1,36,German,Germany,M,0,1967,57,6,1.66,200
Color,Vanessa Parise,12,87,10,293,Powers Boothe,924,0,Comedy|Drama,Jon Mack,Straight A's ,3605,2654,Josh Meyers,3,addict|paternity|rascal|swimming pool|texas,http://www.imdb.com/title/tt2024506/?ref_=fn_tt_tt_1,20,English,USA,R,0,2017,472,5.7,N/A,0
Color,Richard Lester,25,99,44,137,Zero Mostel,907,0,Comedy|Musical,Buster Keaton,A Funny Thing Happened on the Way to the Forum ,6804,1807,Phil Silvers,0,based on stage musical|based on stage musical based on stage play|freedom|historical fiction|virgin,http://www.imdb.com/title/tt0060438/?ref_=fn_tt_tt_1,72,English,USA,Approved,0,1966,164,7,1.85,805
Color,Michael Moore,27,97,909,119,Eddie Vedder,909,0,Documentary,Michael Moore,Slacker Uprising ,2242,1674,Steve Earle,0,character name in title|election campaign|presidential election,http://www.imdb.com/title/tt0850669/?ref_=fn_tt_tt_1,15,English,USA,N/A,0,2007,562,5.3,N/A,69
Color,Tanner Beard,2,108,531,894,Kevin Alejandro,10000,0,Action|Adventure|History|Western,William McNamara,The Legend of Hell's Gate: An American Conspiracy ,583,15707,Glenn Morshower,1,1800s|doc holliday|robbers|sheriff|texas,http://www.imdb.com/title/tt1220217/?ref_=fn_tt_tt_1,14,English,USA,PG-13,0,2011,1000,4.4,N/A,651
Color,Scott Dow,23,90,6,233,Wray Crawford,680,0,Comedy|Horror,Trenton Rostedt,The Walking Deceased ,2348,1425,Dave Sheridan,0,zombie|zombie spoof,http://www.imdb.com/title/tt3499458/?ref_=fn_tt_tt_1,25,English,USA,R,0,2015,418,3.4,N/A,0
Color,Derick Martini,32,89,20000,618,Bella Heathcote,2000,0,Drama|Horror|Mystery|Thriller,Kevin Zegers,The Curse of Downers Grove ,1040,4968,Tom Arnold,1,N/A,http://www.imdb.com/title/tt1772261/?ref_=fn_tt_tt_1,22,English,USA,N/A,2000000,2015,860,4.5,N/A,0
Color,Jerry Dugan,18,92,3,412,Michael Aaron Milligan,11000,0,Thriller,Melissa Bolona,Shark Lake ,838,13583,James Chalke,0,blood|daughter|jail|police|shark,http://www.imdb.com/title/tt4416518/?ref_=fn_tt_tt_1,17,English,USA,Not Rated,2000000,2015,1000,3.4,N/A,728
Color,William Kaufman,23,90,58,164,Mike 'The Miz' Mizanin,405,0,Action|Thriller,Paul McGillion,The Marine 4: Moving Target ,2032,1204,David Lewis,2,killed in police car|mercenary|police officer shot in the leg|police officer shot through the heart|whistleblower,http://www.imdb.com/title/tt3528666/?ref_=fn_tt_tt_1,15,English,USA,R,1950000,2015,217,5.2,1.78,620
Color,Richard Ayoade,249,97,0,594,Paddy Considine,920,864659,Comedy|Drama|Romance,Craig Roberts,Submarine ,65877,3275,Sally Hawkins,1,15 year old|school|teen comedy|teen movie|virginity,http://www.imdb.com/title/tt1440292/?ref_=fn_tt_tt_1,100,English,UK,R,0,2011,680,7.3,1.85,17000
Color,Jehane Noujaim,68,88,63,5,Ahmed Hassan,161,0,Documentary|Drama|History|News,Khalid Abdalla,The Square ,6678,176,Aida Elkashef,0,N/A,http://www.imdb.com/title/tt2486682/?ref_=fn_tt_tt_1,42,Arabic,Egypt,Not Rated,0,2013,10,8.1,1.85,0
Color,Remo D'Souza,15,136,168,71,Remo,733,222000,Drama|Musical,Lauren Gottlieb,ABCD (Any Body Can Dance) ,5018,1182,Prabhudheva,3,N/A,http://www.imdb.com/title/tt2321163/?ref_=fn_tt_tt_1,38,Hindi,India,Not Rated,0,2013,168,6.4,N/A,1000
Color,Spencer Squire,N/A,102,0,3,Peter Feeney,42,60500,Drama,Siobhan Marshall,Abandoned ,333,90,Rachel Nash,5,boat|one word title|sea|storm|survivor,http://www.imdb.com/title/tt4519006/?ref_=fn_tt_tt_1,6,English,USA,N/A,0,2022,40,6.3,N/A,213
Color,Sam Taylor-Johnson,205,98,456,231,Ophelia Lovibond,1000,6577779,Biography|Drama|Music,Kristin Scott Thomas,Nowhere Boy ,29019,2032,Anne-Marie Duff,1,1960s|childhood|friendship|love|the beatles,http://www.imdb.com/title/tt1266029/?ref_=fn_tt_tt_1,75,English,Canada,R,1500000,2009,548,7.2,2.35,10000
 Black and White,Elia Kazan,94,125,603,114,Karl Malden,10000,8000000,Drama,Marlon Brando,A Streetcar Named Desire ,78454,10570,Kim Hunter,0,brother in law sister in law relationship|expectant father|histrionic personality disorder|middle aged woman|off screen rape,http://www.imdb.com/title/tt0044081/?ref_=fn_tt_tt_1,233,English,USA,PG,1800000,1951,416,8,1.37,5000
 Black and White,Stanley Kubrick,192,95,0,277,Slim Pickens,654,9500000,Comedy,George C. Scott,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb ,342585,1991,Keenan Wynn,0,bomber|doomsday|general|u.s. president|war room,http://www.imdb.com/title/tt0057012/?ref_=fn_tt_tt_1,839,English,UK,PG,1800000,1964,575,8.5,1.66,18000
Color,J. Lee Thompson,62,93,88,196,Paul Williams,595,8844595,Action|Sci-Fi,Roddy McDowall,Battle for the Planet of the Apes ,22764,1432,Claude Akins,4,ape|general|gorilla|outer space|planet of the apes,http://www.imdb.com/title/tt0069768/?ref_=fn_tt_tt_1,91,English,USA,G,1700000,1973,356,5.5,2.35,511
Color,Vera Farmiga,68,109,0,186,Bill Irwin,553,841733,Drama,Donna Murphy,Higher Ground ,2603,1439,Michael Chernus,0,1960s|belief in the afterlife|domestic violence|faith|minister,http://www.imdb.com/title/tt1562568/?ref_=fn_tt_tt_1,34,English,USA,R,2000000,2011,471,6.3,1.85,952
Color,Vijay Chandar,3,155,0,61,T.R. Silambarasan,141,0,Comedy|Romance,Hansika Motwani,Vaalu ,563,349,Brahmanandam,2,N/A,http://www.imdb.com/title/tt3566698/?ref_=fn_tt_tt_1,6,Tamil,India,N/A,0,2015,77,5.1,N/A,82
Color,Morgan Spurlock,130,87,293,808,J.J. Abrams,16000,621951,Comedy|Documentary,Quentin Tarantino,The Greatest Movie Ever Sold ,13223,32405,Donald Trump,1,advertising|movie in title|product placement,http://www.imdb.com/title/tt1743720/?ref_=fn_tt_tt_1,45,English,USA,PG-13,0,2011,14000,6.6,N/A,0
 Black and White,Jonathan Wacks,13,93,0,482,Gary Farmer,12000,0,Comedy|Horror,Steve Buscemi,Ed and His Dead Mother ,1435,14620,Jon Gries,0,based on ed gein|dog|hyperactive|macabre|zombie,http://www.imdb.com/title/tt0106792/?ref_=fn_tt_tt_1,17,English,USA,PG-13,0,1993,580,6.1,1.78,266
Color,Khyentse Norbu,44,108,28,0,Lhakpa Dorji,0,0,Adventure|Drama,Tshewang Dendup,Travelers and Magicians ,1747,0,Sonam Kinga,0,bhutan|buddhist|monk|storytelling|weaver,http://www.imdb.com/title/tt0378906/?ref_=fn_tt_tt_1,28,Dzongkha,Bhutan,N/A,0,2003,0,7.5,1.85,353
Color,Ted Post,26,114,57,426,Bruce Dern,16000,6800000,Western,Clint Eastwood,Hang 'Em High ,25472,18263,Alan Hale Jr.,3,imperative in title|judge|marshal|murder|vigilante,http://www.imdb.com/title/tt0061747/?ref_=fn_tt_tt_1,109,English,USA,M,1800000,1968,844,7,1.85,0
 Black and White,Richard Brooks,27,87,174,114,Jim Backus,2000,0,Crime|Drama|Film-Noir,Humphrey Bogart,Deadline - U.S.A. ,1756,2831,Kim Hunter,0,editor|gangster|newspaper|organized crime|press,http://www.imdb.com/title/tt0044533/?ref_=fn_tt_tt_1,28,English,USA,N/A,0,1952,399,7.2,1.37,169
Color,Tony Krantz,53,113,15,491,Tom Cavanagh,647,0,Horror|Thriller,George Newbern,Sublime ,6267,2439,Cas Anvar,0,birthday|birthday party|colonoscopy|hospital|surgery,http://www.imdb.com/title/tt0822858/?ref_=fn_tt_tt_1,103,English,USA,R,0,2007,642,5.3,2.35,368
Color,Mitchell Altieri,N/A,87,9,165,Luke Edwards,467,0,Comedy|Horror|Thriller,Kimberley Crossman,A Beginner's Guide to Snuff ,13,1270,Bree Williamson,0,N/A,http://www.imdb.com/title/tt4058122/?ref_=fn_tt_tt_1,N/A,English,USA,N/A,0,2016,258,8.7,N/A,8
Color,W.D. Hogan,10,86,4,91,Keenan Tracey,433,0,Action|Sci-Fi,Tom Everett Scott,Independence Daysaster ,761,984,Nicholas Carella,0,fireworks|kiss|to be continued ending|uncle nephew relationship|usaf,http://www.imdb.com/title/tt2645670/?ref_=fn_tt_tt_1,12,English,Canada,PG-13,1800000,2013,108,3.4,N/A,566
Color,Corey Grant,4,101,21,685,Essence Atkins,761,0,Comedy|Drama,Christian Keyes,Dysfunctional Friends ,686,4306,Tatyana Ali,13,ex boyfriend ex girlfriend relationship|gossip|inheritance|mansion|reference to howard university,http://www.imdb.com/title/tt1653002/?ref_=fn_tt_tt_1,8,English,USA,Not Rated,1800000,2012,713,5.4,1.85,569
Color,Richard Boddington,11,90,15,120,CJ Adams,900,0,Adventure|Family,Natasha Henstridge,Against the Wild ,840,1724,Erin Pitt,3,cave|salmon,http://www.imdb.com/title/tt2475846/?ref_=fn_tt_tt_1,9,English,Canada,PG,1493619,2013,450,4.7,N/A,326
Color,David Hunt,1,97,0,11,Chris Cleveland,86,0,Horror,Matthew Alan,Living Dark: The Story of Ted the Caver ,28,139,Circus-Szalewski,0,brother|cave|caver|dark|funeral,http://www.imdb.com/title/tt2100573/?ref_=fn_tt_tt_1,1,English,USA,PG-13,0,2013,42,6.3,1.85,73
Color,Patricia Riggen,75,106,36,345,Eugenio Derbez,953,23311391,Adventure|Drama,America Ferrera,Under the Same Moon ,5526,2198,Kate del Castillo,1,12 year old|boy|mexican|mexican immigrant|mexico,http://www.imdb.com/title/tt0796307/?ref_=fn_tt_tt_1,58,Spanish,Mexico,PG-13,0,2007,399,7.4,1.85,0
Color,J. Lee Thompson,80,88,88,67,Gordon Jump,595,9700000,Action|Sci-Fi,Roddy McDowall,Conquest of the Planet of the Apes ,23268,941,John Randolph,0,ape|future|intelligence|revolution|slave revolt,http://www.imdb.com/title/tt0068408/?ref_=fn_tt_tt_1,95,English,USA,PG,1700000,1972,70,6.1,2.35,794
 Black and White,Frank Capra,51,126,964,275,Ann Miller,319,7433101,Comedy|Drama|Romance,Jean Arthur,You Can't Take It with You ,17799,1363,Lionel Barrymore,10,eccentric|friend|house|monopoly|stenographer,http://www.imdb.com/title/tt0030993/?ref_=fn_tt_tt_1,133,English,USA,Approved,1644736,1938,302,8,1.37,0
 Black and White,Fred Zinnemann,101,118,160,426,Donna Reed,862,30500000,Drama|Romance|War,Montgomery Clift,From Here to Eternity ,33987,2247,Deborah Kerr,5,boxing|captain|hawaii|love|sergeant,http://www.imdb.com/title/tt0045793/?ref_=fn_tt_tt_1,150,English,USA,Not Rated,1650000,1953,488,7.8,1.37,0
Color,John Ford,55,104,673,89,Ben Johnson,281,5400000,Western,Harry Carey Jr.,She Wore a Yellow Ribbon ,11920,955,Victor McLaglen,1,captain|cavalry|fort|retirement|yellow ribbon,http://www.imdb.com/title/tt0041866/?ref_=fn_tt_tt_1,90,English,USA,Unrated,1600000,1949,230,7.4,1.37,721
Color,Brad J. Silverman,15,102,11,575,Michael Welch,651,0,Drama|Music,Shawnee Smith,Grace Unplugged ,2561,3894,Anthony Reynolds,0,christianity|love|reference to justin bieber|reference to taylor swift|worship,http://www.imdb.com/title/tt2349460/?ref_=fn_tt_tt_1,21,English,USA,PG,0,2013,611,6.1,N/A,0
Color,Dave Meyers,16,84,11,249,Clifton Powell,489,6033999,Comedy|Drama,Eddie Griffin,Foolish ,536,2196,Marla Gibbs,0,accidental killing|drug humor|profanity|sexual humor|stand up comedy,http://www.imdb.com/title/tt0166195/?ref_=fn_tt_tt_1,13,English,USA,R,0,1999,469,4.3,N/A,43
Color,David M. Matthews,5,105,8,394,Lamman Rucker,713,2592808,Crime|Drama|Thriller,Essence Atkins,N-Secure ,548,3137,Tempestt Bledsoe,5,betrayal|family relationships|insecurity|murder|passive aggression,http://www.imdb.com/title/tt1289419/?ref_=fn_tt_tt_1,15,English,USA,R,0,2010,607,3.5,2.35,588
Color,Lluís Quílez,40,92,0,2,Pixie Davies,327,0,Horror|Thriller,Stephen Rea,Out of the Dark ,2621,380,Alejandro Furth,3,haunted house,http://www.imdb.com/title/tt2872724/?ref_=fn_tt_tt_1,18,English,USA,R,0,2014,51,4.7,2.35,844
Color,Judd Apatow,51,127,21,27,Lior Ashkenazi,53,0,Comedy|Drama|Romance,Ohad Knoller,The Bubble ,4702,137,Yousef 'Joe' Sweid,0,gay|hairy chest|homosexual|israel|male nudity,http://www.imdb.com/title/tt0476643/?ref_=fn_tt_tt_1,23,English,USA,Unrated,0,2022,30,7.3,N/A,0
Color,Francis Ford Coppola,149,114,0,324,Teri Garr,11000,4794457,Drama|Mystery|Thriller,Harrison Ford,The Conversation ,74651,12157,Cindy Williams,2,corruption|neo noir|recording|saxophone|surveillance,http://www.imdb.com/title/tt0071360/?ref_=fn_tt_tt_1,313,English,USA,PG,1600000,1974,481,7.9,1.37,6000
Color,Romesh Sharma,4,144,0,45,Revathy,421,0,Romance,Annabelle Wallis,Dil Jo Bhi Kahey... ,257,622,Bhoomika Chawla,4,N/A,http://www.imdb.com/title/tt0442764/?ref_=fn_tt_tt_1,4,Hindi,India,N/A,0,2006,96,5.1,N/A,9
Color,Travis Zariwny,68,99,4,114,Gage Golightly,427,0,Horror,Dustin Ingram,Cabin Fever ,3313,992,Samuel Davis,0,female rear nudity|flesh eating virus|horror movie remake|remake|topless female nudity,http://www.imdb.com/title/tt3832096/?ref_=fn_tt_tt_1,40,English,USA,Not Rated,0,2016,253,3.7,N/A,2000
 Black and White,Frank Capra,96,129,964,248,Jean Arthur,607,9600000,Comedy|Drama,Claude Rains,Mr. Smith Goes to Washington ,77392,1573,Thomas Mitchell,7,camp|corruption|governor|senate|u.s. senate,http://www.imdb.com/title/tt0031679/?ref_=fn_tt_tt_1,245,English,USA,Not Rated,1500000,1939,319,8.2,1.37,0
Color,Larry Clark,71,91,184,82,Leo Fitzpatrick,3000,20412216,Drama,Rosario Dawson,Kids ,59041,3310,Justin Pierce,1,coming of age|marijuana|rape|virgin|weed,http://www.imdb.com/title/tt0113540/?ref_=fn_tt_tt_1,408,English,USA,N/A,1500000,1995,202,7,1.85,0
Color,Zhang Yimou,101,95,611,3,Ni Yan,9,0,Comedy|Drama,Honglei Sun,"A Woman, a Gun and a Noodle Shop ",2410,18,Dahong Ni,1,betrayal|husband wife relationship|murder|noodles|salary,http://www.imdb.com/title/tt1428556/?ref_=fn_tt_tt_1,20,Mandarin,China,R,0,2009,4,5.7,2.35,784
N/A,John Stockwell,2,90,134,354,T.J. Storm,260000,0,Action,Matthew Ziff,Kickboxer: Vengeance ,246,261818,Sam Medina,5,N/A,http://www.imdb.com/title/tt3082898/?ref_=fn_tt_tt_1,1,English,USA,N/A,17000000,2016,454,9.1,N/A,0
Color,Vicky Jenson,97,111,13000,82,Rhonda Fleming,472,0,Film-Noir|Mystery|Romance|Thriller,Norman Lloyd,Spellbound ,32927,896,Leo G. Carroll,1,amnesia|dream analysis|dream sequence|guilt complex|post traumatic stress disorder,http://www.imdb.com/title/tt0038109/?ref_=fn_tt_tt_1,161,English,USA,Unrated,0,2024,239,7.6,1.37,0
Color,Alex Cox,131,92,92,166,Tracey Walter,752,2300000,Comedy|Crime|Sci-Fi|Thriller,Del Zamora,Repo Man ,25332,1652,Miguel Sandoval,3,punk|punk rocker|repossession|televangelist|ufo,http://www.imdb.com/title/tt0087995/?ref_=fn_tt_tt_1,148,English,USA,R,1500000,1984,324,6.9,1.85,0
Color,N/A,105,0,4,0,Yuval Diskin,0,0,Documentary|War,Ami Ayalon,The Gatekeepers ,4547,0,Yaakov Peri,3,interview|jerusalem|jewish|terrorism|terrorist bombing,http://www.imdb.com/title/tt2309788/?ref_=fn_tt_tt_1,33,English,USA,PG-13,0,N/A,0,7.6,1.85,0
Color,David Gordon Green,88,106,234,442,Connor Paolo,947,414404,Drama|Romance,Michael Angarano,Snow Angels ,10896,2747,Tom Noonan,0,flashback|football game|school|small town|snow,http://www.imdb.com/title/tt0453548/?ref_=fn_tt_tt_1,57,English,USA,R,0,2007,530,6.9,2.35,415
Color,Simeon Rice,6,93,6,56,Lisa Brave,393,0,Action|Horror|Thriller,Ward G. Smith,Unsullied ,95,792,Malone Thomas,1,N/A,http://www.imdb.com/title/tt3139764/?ref_=fn_tt_tt_1,3,English,USA,R,0,2015,191,5.5,2.35,307
Color,Qasim Basir,8,95,13,616,Nia Long,1000,330048,Drama|Family,Dorian Missick,Mooz-Lum ,919,3288,Evan Ross,1,one word title,http://www.imdb.com/title/tt1450328/?ref_=fn_tt_tt_1,14,English,USA,PG-13,0,2011,826,6.7,N/A,0
Color,Adam Green,229,84,134,488,Kane Hodder,936,155873,Comedy|Horror,Joel David Moore,Hatchet ,23349,3668,Joel Murray,0,bayou|boat|louisiana|swamp|tour,http://www.imdb.com/title/tt0422401/?ref_=fn_tt_tt_1,235,English,USA,R,1500000,2006,935,5.7,1.85,0
Color,Rafa Renas,14,25,7,424,Monica Calhoun,890,0,Comedy|Drama,Vivica A. Fox,The Salon ,444,3138,Garrett Morris,7,N/A,http://www.imdb.com/title/tt0436742/?ref_=fn_tt_tt_1,5,English,Sudan,PG-13,0,2025,597,4.3,1.85,68
Color,Adam Carolla,14,97,102,360,Jim O'Heir,563,0,Comedy,Jay Mohr,Road Hard ,1351,2628,David Alan Grier,0,girl in panties|panties|red panties|stand up comedy,http://www.imdb.com/title/tt3110770/?ref_=fn_tt_tt_1,11,English,USA,N/A,1500000,2015,485,6.1,N/A,212
Color,Ira Sachs,39,108,60,121,Jenny O'Hara,826,0,Drama|Music|Romance,Rip Torn,Forty Shades of Blue ,1134,1240,Darren E. Burrows,0,love|music producer|previous marriage|rock 'n' roll|russian,http://www.imdb.com/title/tt0395543/?ref_=fn_tt_tt_1,26,English,USA,R,1500000,2005,189,6,1.85,216
Color,John Sayles,35,128,407,7,John Arcilla,38,183597,Drama|War,Brian Lee Franklin,Amigo ,463,60,Ronnie Lazaro,0,american|filipino|friendship|guerrilla army|village,http://www.imdb.com/title/tt1562847/?ref_=fn_tt_tt_1,8,English,Philippines,R,1200000,2011,8,5.8,N/A,594
